Price,Mileage,Make,Model,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather,Make_Num,Type_Num
33287.4096,21661,SAAB,9_3,Convertible,4,2,2,1,0,1,5,2
32075.98487,23553,SAAB,9_3,Convertible,4,2,2,1,1,0,5,2
31969.06981,24559,SAAB,9_3,Convertible,4,2,2,1,0,0,5,2
27666.23108,35157,SAAB,9_3,Convertible,4,2,2,1,0,0,5,2
29246.23734,3907,SAAB,9_3,Sedan,4,2,4,1,0,1,5,1
26337.8306,16068,SAAB,9_3,Sedan,4,2,4,1,0,0,5,1
26775.03209,16688,SAAB,9_3,Sedan,4,2,4,1,0,0,5,1
25299.96964,19569,SAAB,9_3,Sedan,4,2,4,1,1,0,5,1
24896.5976,21266,SAAB,9_3,Sedan,4,2,4,1,1,0,5,1
25996.8064,21433,SAAB,9_3,Sedan,4,2,4,1,1,1,5,1
24801.61719,26345,SAAB,9_3,Sedan,4,2,4,1,1,1,5,1
24063.01268,27674,SAAB,9_3,Sedan,4,2,4,1,1,1,5,1
23249.84169,27686,SAAB,9_3,Sedan,4,2,4,1,0,0,5,1
22244.87655,50387,SAAB,9_3,Sedan,4,2,4,1,0,1,5,1
37088.56241,3828,SAAB,9_3 HO,Convertible,4,2,2,1,1,1,5,2
33381.81915,17381,SAAB,9_3 HO,Convertible,4,2,2,1,1,1,5,2
33358.76777,17590,SAAB,9_3 HO,Convertible,4,2,2,1,1,1,5,2
33586.90609,18930,SAAB,9_3 HO,Convertible,4,2,2,1,0,1,5,2
30731.94165,22479,SAAB,9_3 HO,Convertible,4,2,2,1,0,0,5,2
30315.16944,23635,SAAB,9_3 HO,Convertible,4,2,2,1,0,0,5,2
30166.85251,25049,SAAB,9_3 HO,Convertible,4,2,2,1,0,0,5,2
30251.01842,27558,SAAB,9_3 HO,Convertible,4,2,2,1,0,1,5,2
29142.71439,31655,SAAB,9_3 HO,Convertible,4,2,2,1,1,1,5,2
29612.15405,32477,SAAB,9_3 HO,Convertible,4,2,2,1,1,1,5,2
26841.08084,10003,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
27825.94997,10014,SAAB,9_3 HO,Sedan,4,2,4,1,0,1,5,1
27284.75133,14281,SAAB,9_3 HO,Sedan,4,2,4,1,1,1,5,1
27060.13756,17319,SAAB,9_3 HO,Sedan,4,2,4,1,0,1,5,1
25618.28188,20208,SAAB,9_3 HO,Sedan,4,2,4,1,0,1,5,1
25790.51414,21160,SAAB,9_3 HO,Sedan,4,2,4,1,1,1,5,1
25148.37919,22272,SAAB,9_3 HO,Sedan,4,2,4,1,1,1,5,1
24852.49528,22814,SAAB,9_3 HO,Sedan,4,2,4,1,1,1,5,1
24173.52588,27015,SAAB,9_3 HO,Sedan,4,2,4,1,0,0,5,1
23733.40225,27600,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
38324.80908,12090,SAAB,9_3 HO,Convertible,4,2,2,1,1,1,5,2
38167.17358,13162,SAAB,9_3 HO,Convertible,4,2,2,1,0,1,5,2
37383.50349,16088,SAAB,9_3 HO,Convertible,4,2,2,1,0,1,5,2
36338.75133,18195,SAAB,9_3 HO,Convertible,4,2,2,1,1,0,5,2
35580.33231,21167,SAAB,9_3 HO,Convertible,4,2,2,1,1,0,5,2
35304.4947,21293,SAAB,9_3 HO,Convertible,4,2,2,1,0,1,5,2
34392.99527,24031,SAAB,9_3 HO,Convertible,4,2,2,1,0,1,5,2
33984.43077,25420,SAAB,9_3 HO,Convertible,4,2,2,1,0,0,5,2
33248.34252,27051,SAAB,9_3 HO,Convertible,4,2,2,1,0,1,5,2
28777.95969,48991,SAAB,9_3 HO,Convertible,4,2,2,1,1,1,5,2
32197.34047,3867,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
32053.09716,5144,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
30274.71058,10800,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
30353.58555,11273,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
30122.42974,14568,SAAB,9_3 HO,Sedan,4,2,4,1,1,1,5,1
26789.83261,22189,SAAB,9_3 HO,Sedan,4,2,4,1,0,0,5,1
28291.76226,22328,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
27109.40589,22598,SAAB,9_3 HO,Sedan,4,2,4,1,0,1,5,1
27256.49451,26400,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
25267.36768,34175,SAAB,9_3 HO,Sedan,4,2,4,1,1,0,5,1
35033.21545,1676,SAAB,9_5,Sedan,4,2.3,4,1,1,1,5,1
32746.13139,7924,SAAB,9_5,Sedan,4,2.3,4,1,0,1,5,1
33183.3326,9795,SAAB,9_5,Sedan,4,2.3,4,1,1,1,5,1
31002.73442,15087,SAAB,9_5,Sedan,4,2.3,4,1,1,1,5,1
30075.99473,22052,SAAB,9_5,Sedan,4,2.3,4,1,1,1,5,1
29844.204,23143,SAAB,9_5,Sedan,4,2.3,4,1,1,1,5,1
28432.82421,25247,SAAB,9_5,Sedan,4,2.3,4,1,1,1,5,1
28054.98236,26276,SAAB,9_5,Sedan,4,2.3,4,1,1,1,5,1
28502.96241,28598,SAAB,9_5,Sedan,4,2.3,4,1,1,1,5,1
24912.08058,38717,SAAB,9_5,Sedan,4,2.3,4,1,0,1,5,1
31849.30795,16956,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
32649.76051,16975,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
29961.25494,20015,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
31554.40533,20103,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
29914.37958,22105,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
30575.24882,22298,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
30271.9223,23426,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
28678.07525,25380,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
28829.028,26503,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
26955.0412,31773,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
33005.77996,6409,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
30661.26015,14278,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
30443.8799,15050,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
30322.15057,16225,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
31153.00896,17317,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
31084.93761,18187,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
31156.59579,18805,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
29114.54451,21960,SAAB,9_5,Wagon,4,2.3,4,1,0,1,5,5
25845.20611,36557,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
24903.47774,40719,SAAB,9_5,Wagon,4,2.3,4,1,1,1,5,5
30800.65839,8017,SAAB,9_5 HO,Sedan,4,2.3,4,1,0,1,5,1
28416.46167,14613,SAAB,9_5 HO,Sedan,4,2.3,4,1,0,1,5,1
28185.77625,19854,SAAB,9_5 HO,Sedan,4,2.3,4,1,1,1,5,1
28204.60358,22021,SAAB,9_5 HO,Sedan,4,2.3,4,1,1,1,5,1
26653.23939,22590,SAAB,9_5 HO,Sedan,4,2.3,4,1,1,1,5,1
27610.8642,22881,SAAB,9_5 HO,Sedan,4,2.3,4,1,1,1,5,1
26698.07815,23055,SAAB,9_5 HO,Sedan,4,2.3,4,1,1,1,5,1
27241.43618,23204,SAAB,9_5 HO,Sedan,4,2.3,4,1,1,1,5,1
27703.204,24738,SAAB,9_5 HO,Sedan,4,2.3,4,1,1,1,5,1
24405.06676,31344,SAAB,9_5 HO,Sedan,4,2.3,4,1,1,1,5,1
30959.93213,17673,SAAB,9_5 HO,Wagon,4,2.3,4,1,1,1,5,5
29986.7915,18464,SAAB,9_5 HO,Wagon,4,2.3,4,1,0,1,5,5
29908.18098,19830,SAAB,9_5 HO,Wagon,4,2.3,4,1,1,1,5,5
28328.26654,20685,SAAB,9_5 HO,Wagon,4,2.3,4,1,0,1,5,5
29197.7913,20907,SAAB,9_5 HO,Wagon,4,2.3,4,1,0,1,5,5
29321.08251,21545,SAAB,9_5 HO,Wagon,4,2.3,4,1,0,1,5,5
29481.52876,21822,SAAB,9_5 HO,Wagon,4,2.3,4,1,1,1,5,5
26792.30016,25357,SAAB,9_5 HO,Wagon,4,2.3,4,1,0,1,5,5
27788.81324,26786,SAAB,9_5 HO,Wagon,4,2.3,4,1,0,1,5,5
26012.37462,34269,SAAB,9_5 HO,Wagon,4,2.3,4,1,1,1,5,5
27280.98206,4836,SAAB,9-2X AWD,Wagon,4,2.5,4,1,1,0,5,5
25959.12203,17431,SAAB,9-2X AWD,Wagon,4,2.5,4,1,0,1,5,5
23274.48071,21616,SAAB,9-2X AWD,Wagon,4,2.5,4,1,1,0,5,5
23329.20826,25218,SAAB,9-2X AWD,Wagon,4,2.5,4,1,0,1,5,5
16916.86954,2879,Saturn,Ion,Coupe,4,2.2,2,1,0,1,6,4
15639.03674,8507,Saturn,Ion,Coupe,4,2.2,2,1,0,0,6,4
16256.23617,10555,Saturn,Ion,Coupe,4,2.2,2,0,0,1,6,4
15395.01087,12920,Saturn,Ion,Coupe,4,2.2,2,1,0,0,6,4
14881.95545,14376,Saturn,Ion,Coupe,4,2.2,2,0,0,0,6,4
15277.06759,16951,Saturn,Ion,Coupe,4,2.2,2,0,1,0,6,4
14702.79832,17656,Saturn,Ion,Coupe,4,2.2,2,1,1,0,6,4
15033.15032,19455,Saturn,Ion,Coupe,4,2.2,2,0,0,1,6,4
13991.04006,21020,Saturn,Ion,Coupe,4,2.2,2,0,1,0,6,4
14771.00346,22255,Saturn,Ion,Coupe,4,2.2,2,1,0,1,6,4
13719.23831,23645,Saturn,Ion,Coupe,4,2.2,2,0,0,0,6,4
13869.15494,24349,Saturn,Ion,Coupe,4,2.2,2,1,1,0,6,4
13518.23525,25981,Saturn,Ion,Coupe,4,2.2,2,1,1,0,6,4
13825.15471,26034,Saturn,Ion,Coupe,4,2.2,2,0,0,1,6,4
13811.15502,26236,Saturn,Ion,Coupe,4,2.2,2,0,1,1,6,4
14077.96885,26788,Saturn,Ion,Coupe,4,2.2,2,0,0,1,6,4
14411.85885,26986,Saturn,Ion,Coupe,4,2.2,2,1,0,1,6,4
13600.03418,27231,Saturn,Ion,Coupe,4,2.2,2,0,1,0,6,4
13032.8681,30108,Saturn,Ion,Coupe,4,2.2,2,1,1,1,6,4
11539.04853,38958,Saturn,Ion,Coupe,4,2.2,2,0,0,0,6,4
14739.06724,1737,Saturn,Ion,Sedan,4,2.2,4,0,0,1,6,1
15110.1926,2392,Saturn,Ion,Sedan,4,2.2,4,1,1,0,6,1
14202.99715,11836,Saturn,Ion,Sedan,4,2.2,4,0,0,0,6,1
15194.97535,12412,Saturn,Ion,Sedan,4,2.2,4,0,0,1,6,1
14116.92151,12878,Saturn,Ion,Sedan,4,2.2,4,1,0,0,6,1
13174.07101,13318,Saturn,Ion,Sedan,4,2.2,4,0,0,1,6,1
13258.36589,14938,Saturn,Ion,Sedan,4,2.2,4,1,1,1,6,1
12791.75109,16163,Saturn,Ion,Sedan,4,2.2,4,0,0,1,6,1
12293.05996,17139,Saturn,Ion,Sedan,4,2.2,4,1,0,1,6,1
13998.12928,18257,Saturn,Ion,Sedan,4,2.2,4,0,1,1,6,1
14568.00225,18511,Saturn,Ion,Sedan,4,2.2,4,0,1,1,6,1
13122.90546,19101,Saturn,Ion,Sedan,4,2.2,4,0,1,1,6,1
13494.28878,19500,Saturn,Ion,Sedan,4,2.2,4,1,0,1,6,1
12036.21675,19853,Saturn,Ion,Sedan,4,2.2,4,0,1,1,6,1
12162.14005,21770,Saturn,Ion,Sedan,4,2.2,4,0,1,0,6,1
12333.60399,21877,Saturn,Ion,Sedan,4,2.2,4,0,0,0,6,1
12099.01458,22758,Saturn,Ion,Sedan,4,2.2,4,1,1,0,6,1
12119.0897,22826,Saturn,Ion,Sedan,4,2.2,4,0,0,1,6,1
11679.92355,23388,Saturn,Ion,Sedan,4,2.2,4,0,0,0,6,1
13216.91205,24069,Saturn,Ion,Sedan,4,2.2,4,0,1,0,6,1
12412.52111,24664,Saturn,Ion,Sedan,4,2.2,4,0,1,1,6,1
12284.28829,24740,Saturn,Ion,Sedan,4,2.2,4,1,1,0,6,1
12594.18301,26328,Saturn,Ion,Sedan,4,2.2,4,0,0,1,6,1
12105.98134,28298,Saturn,Ion,Sedan,4,2.2,4,0,1,0,6,1
11873.53399,28398,Saturn,Ion,Sedan,4,2.2,4,0,0,0,6,1
12965.22327,29707,Saturn,Ion,Sedan,4,2.2,4,0,1,1,6,1
10563.06616,32458,Saturn,Ion,Sedan,4,2.2,4,0,0,0,6,1
11413.5304,32619,Saturn,Ion,Sedan,4,2.2,4,1,0,1,6,1
11504.82455,33962,Saturn,Ion,Sedan,4,2.2,4,0,0,0,6,1
11521.52589,34998,Saturn,Ion,Sedan,4,2.2,4,0,1,1,6,1
18173.97808,5826,Saturn,L Series,Sedan,6,3,4,1,1,1,6,1
18490.98303,7755,Saturn,L Series,Sedan,6,3,4,1,1,1,6,1
17322.0784,10102,Saturn,L Series,Sedan,6,3,4,1,0,1,6,1
17978.357,10986,Saturn,L Series,Sedan,6,3,4,1,0,0,6,1
16425.1748,14242,Saturn,L Series,Sedan,6,3,4,1,0,0,6,1
16507.07027,16229,Saturn,L Series,Sedan,6,3,4,1,0,0,6,1
16175.9576,19095,Saturn,L Series,Sedan,6,3,4,1,1,0,6,1
15731.1329,20484,Saturn,L Series,Sedan,6,3,4,1,1,0,6,1
15118.89323,25979,Saturn,L Series,Sedan,6,3,4,1,1,0,6,1
13585.6368,35662,Saturn,L Series,Sedan,6,3,4,1,0,0,6,1
